_RAJ2000	_DEJ2000	RAJ2000	DEJ2000	2MASS	Jmag	e_Jmag	Hmag	e_Hmag	Kmag	e_Kmag	Qflg	Rflg	Bflg	Cflg	Xflg	Aflg
008.338484	+48.660522	008.338484	+48.660522	00332123+4839378	13.621	0.024	13.135	0.024	13.045	0.023	AAA	222	111	000	0	0
008.328555	+48.649807	008.328555	+48.649807	00331885+4838593	13.456	0.024	13.087	0.027	12.998	0.028	AAA	222	111	000	0	0
008.364530	+48.662308	008.364530	+48.662308	00332748+4839443	15.941	0.075	15.354	0.081	15.083	0.106	AAB	222	111	ccc	0	0
008.321817	+48.676765	008.321817	+48.676765	00331723+4840363	16.941	0.164	15.923	0.140	15.967	0.252	CBD	222	111	000	0	0
008.335072	+48.629604	008.335072	+48.629604	00332041+4837465	15.449	0.053	14.787	0.061	14.646	0.082	AAA	222	111	c00	0	0
008.318616	+48.663315	008.318616	+48.663315	00331646+4839479	14.600	0.032	13.863	0.033	13.745	0.035	AAA	222	111	000	0	0
008.322223	+48.649513	008.322223	+48.649513	00331733+4838582	16.189	0.095	15.331	0.080	15.586	0.180	AAC	222	111	000	0	0
008.352600	+48.630726	008.352600	+48.630726	00332462+4837506	14.641	0.031	13.878	0.031	13.788	0.042	AAA	222	111	000	0	0
008.356846	+48.678818	008.356846	+48.678818	00332564+4840437	16.210	0.091	15.906	0.123	15.713	0.196	ABC	222	111	000	0	0
008.356488	+48.628639	008.356488	+48.628639	00332555+4837431	12.965	0.021	12.488	0.021	12.415	0.021	AAA	222	111	000	0	0
008.355704	+48.645596	008.355704	+48.645596	00332536+4838441	16.690	0.144	15.917	0.130	15.477	0.161	BBC	222	111	000	0	0
008.347802	+48.640427	008.347802	+48.640427	00332347+4838255	13.372	0.022	13.057	0.023	13.039	0.026	AAA	222	111	000	0	0
008.349056	+48.641850	008.349056	+48.641850	00332377+4838306	16.491	0.138	16.012	0.153	15.609	0.194	BBC	222	111	ccc	0	0
008.363545	+48.640354	008.363545	+48.640354	00332725+4838252	15.863	0.064	15.173	0.070	14.589	0.078	AAA	222	111	000	0	0
008.347700	+48.632454	008.347700	+48.632454	00332344+4837568	13.496	0.022	13.188	0.027	13.164	0.027	AAA	222	111	000	0	0
008.343243	+48.673252	008.343243	+48.673252	00332237+4840237	15.245	0.040	14.464	0.044	14.336	0.059	AAA	222	111	000	0	0
008.340302	+48.636627	008.340302	+48.636627	00332167+4838118	15.575	0.047	14.995	0.064	14.841	0.092	AAA	222	111	000	0	0
008.356868	+48.658676	008.356868	+48.658676	00332564+4839312	9.212	0.021	8.670	0.021	8.540	0.019	AAA	212	111	000	0	0
008.337631	+48.627911	008.337631	+48.627911	00332103+4837404	12.768	0.022	12.482	0.023	12.437	0.024	AAA	222	111	000	0	0
008.323266	+48.636013	008.323266	+48.636013	00331758+4838096	15.370	0.050	14.802	0.050	14.611	0.079	AAA	222	111	000	0	0
008.361450	+48.668148	008.361450	+48.668148	00332674+4840053	14.494	0.031	13.965	0.039	13.765	0.035	AAA	222	111	000	0	0
008.360831	+48.666222	008.360831	+48.666222	00332659+4839583	14.234	0.029	13.799	0.035	13.641	0.034	AAA	222	111	000	0	0
008.324335	+48.628704	008.324335	+48.628704	00331784+4837433	16.899	0.160	15.932	0.134	15.894	0.230	CBD	222	111	000	0	0
008.429619	+48.636623	008.429619	+48.636623	00334310+4838118	16.617	0.124	16.093	0.150	15.833	0.206	BCD	222	111	000	0	0
008.385012	+48.668919	008.385012	+48.668919	00333240+4840081	15.719	0.060	15.211	0.081	15.104	0.107	AAB	222	111	000	0	0
008.397639	+48.628220	008.397639	+48.628220	00333543+4837415	13.192	0.022	12.927	0.024	12.820	0.028	AAA	222	111	000	0	0
008.430440	+48.645908	008.430440	+48.645908	00334330+4838452	15.908	0.078	15.330	0.090	15.205	0.124	AAB	222	111	000	0	0
008.436169	+48.652039	008.436169	+48.652039	00334468+4839073	15.064	0.045	14.423	0.039	14.361	0.060	AAA	222	111	000	0	0
008.389635	+48.678947	008.389635	+48.678947	00333351+4840442	15.091	0.041	14.723	0.047	14.576	0.061	AAA	222	111	000	0	0
008.381134	+48.681129	008.381134	+48.681129	00333147+4840520	14.946	0.034	14.728	0.047	14.616	0.069	AAA	222	111	000	0	0
008.426498	+48.668663	008.426498	+48.668663	00334235+4840071	16.692	0.134	16.105	0.177	15.742	0.184	BCC	222	111	000	0	0
008.426267	+48.659973	008.426267	+48.659973	00334230+4839359	16.088	0.075	15.763	0.117	15.642	0.177	ABC	222	111	000	0	0
008.390382	+48.626484	008.390382	+48.626484	00333369+4837353	15.969	0.075	15.347		15.638		AUU	266	200	p0p	0	0
008.393288	+48.636120	008.393288	+48.636120	00333438+4838100	16.512	0.117	15.719	0.112	15.721	0.201	BBC	222	111	000	0	0
008.405968	+48.678745	008.405968	+48.678745	00333743+4840434	13.828	0.026	13.293	0.027	13.156	0.030	AAA	222	111	000	0	0
008.412740	+48.680737	008.412740	+48.680737	00333905+4840506	17.209	0.217	16.237	0.170	15.758	0.191	DCC	222	111	000	0	0
008.414229	+48.656017	008.414229	+48.656017	00333941+4839216	15.295	0.043	14.632	0.057	14.438	0.065	AAA	222	111	000	0	0
008.418619	+48.648991	008.418619	+48.648991	00334046+4838563	14.282	0.028	13.738	0.030	13.645	0.034	AAA	222	111	000	0	0
008.404545	+48.646076	008.404545	+48.646076	00333709+4838458	16.808	0.152	16.671	0.258	16.292		BDU	220	110	000	0	0
008.392089	+48.648869	008.392089	+48.648869	00333410+4838559	12.249	0.021	11.802	0.021	11.736	0.019	AAA	222	111	000	0	0
008.390640	+48.683369	008.390640	+48.683369	00333375+4841001	16.864	0.151	16.469	0.208	16.197		CDU	220	110	000	0	0
008.423527	+48.655403	008.423527	+48.655403	00334164+4839194	16.262	0.092	15.626	0.105	15.454	0.147	AAB	222	111	000	0	0
008.416343	+48.684341	008.416343	+48.684341	00333992+4841036	14.916	0.034	14.241	0.043	14.098	0.040	AAA	222	111	000	0	0
008.424799	+48.687477	008.424799	+48.687477	00334195+4841149	14.886	0.036	14.571	0.044	14.533	0.069	AAA	222	111	000	0	0
008.491309	+48.684837	008.491309	+48.684837	00335791+4841054	15.087	0.039	14.724	0.049	14.720	0.090	AAA	222	111	000	0	0
008.444551	+48.633137	008.444551	+48.633137	00334669+4837592	16.455	0.108	16.187	0.170	15.804		BCU	220	110	000	0	0
008.454733	+48.651806	008.454733	+48.651806	00334913+4839065	16.922	0.170	16.409	0.226	16.097	0.275	CDD	222	111	000	0	0
008.454323	+48.626438	008.454323	+48.626438	00334903+4837351	15.270	0.046	14.553	0.044	14.436	0.075	AAA	222	111	000	0	0
008.450449	+48.666008	008.450449	+48.666008	00334810+4839576	15.810	0.065	15.100	0.064	14.820	0.091	AAA	222	111	000	0	0
008.446606	+48.643082	008.446606	+48.643082	00334718+4838350	16.632	0.125	15.969	0.140	15.440		BBU	220	110	000	0	0
008.444124	+48.652538	008.444124	+48.652538	00334658+4839091	16.026	0.087	15.831	0.131	15.776	0.201	ABC	222	111	000	0	0
008.461193	+48.656860	008.461193	+48.656860	00335068+4839246	15.210	0.044	14.771	0.066	14.778	0.100	AAA	222	111	000	0	0
008.443902	+48.685993	008.443902	+48.685993	00334653+4841095	15.211	0.047	14.739	0.063	14.682	0.085	AAA	222	111	000	0	0
008.442760	+48.665531	008.442760	+48.665531	00334626+4839559	16.500	0.113	15.844	0.149	15.380		BBU	220	110	cc0	0	0
008.441120	+48.664616	008.441120	+48.664616	00334586+4839526	15.556	0.056	15.095	0.075	15.007	0.103	AAA	222	111	000	0	0
008.499086	+48.681728	008.499086	+48.681728	00335978+4840542	14.492	0.034	13.835	0.033	13.729	0.036	AAA	222	111	000	0	0
008.457548	+48.665310	008.457548	+48.665310	00334981+4839551	16.396	0.108	15.727	0.115	15.717	0.193	ABC	222	111	000	0	0
008.488530	+48.682507	008.488530	+48.682507	00335724+4840570	14.129	0.026	13.858	0.031	13.698	0.044	AAA	222	111	000	0	0
008.465823	+48.642929	008.465823	+48.642929	00335179+4838345	17.161	0.204	16.767	0.300	15.842	0.231	CDD	222	111	000	0	0
008.471166	+48.671028	008.471166	+48.671028	00335307+4840157	15.299	0.046	14.867	0.063	14.837	0.087	AAA	222	111	000	0	0
008.486081	+48.646740	008.486081	+48.646740	00335665+4838482	14.467	0.028	13.760	0.026	13.566	0.035	AAA	222	111	000	0	0
008.484152	+48.654026	008.484152	+48.654026	00335619+4839144	8.319	0.020	8.077	0.023	7.992	0.029	AAA	111	111	000	0	0
008.475215	+48.652233	008.475215	+48.652233	00335405+4839080	16.479	0.114	16.230	0.185	15.618	0.172	BCC	222	111	ccc	0	0
008.473459	+48.673656	008.473459	+48.673656	00335363+4840251	16.660	0.126	15.964	0.134	15.516	0.172	BBC	222	111	000	0	0
008.483641	+48.627392	008.483641	+48.627392	00335607+4837386	15.011	0.038	14.618	0.053	14.555	0.081	AAA	222	111	000	0	0
008.471065	+48.632351	008.471065	+48.632351	00335305+4837564	16.384	0.102	16.153	0.175	15.577	0.164	ACC	222	111	000	0	0
008.467170	+48.683041	008.467170	+48.683041	00335212+4840589	12.810	0.021	12.336	0.024	12.236	0.021	AAA	222	111	000	0	0
008.468169	+48.655609	008.468169	+48.655609	00335236+4839201	16.044	0.083	15.442	0.097	15.215	0.143	AAB	222	111	000	0	0
008.551437	+48.667587	008.551437	+48.667587	00341234+4840033	15.258	0.047	14.888	0.076	14.730	0.110	AAB	222	111	000	0	0
008.548237	+48.673019	008.548237	+48.673019	00341157+4840228	14.755	0.037	13.950	0.035	13.856	0.053	AAA	222	111	000	0	0
008.548872	+48.676811	008.548872	+48.676811	00341172+4840365	15.663	0.069	15.084	0.082	14.573	0.098	AAA	222	111	000	0	0
008.548230	+48.633228	008.548230	+48.633228	00341157+4837596	14.497	0.030	14.017	0.035	13.857	0.053	AAA	222	111	000	0	0
008.506751	+48.651260	008.506751	+48.651260	00340162+4839045	10.008	0.021	9.803	0.018	9.716	0.019	AAA	222	111	000	0	0
008.558483	+48.678146	008.558483	+48.678146	00341403+4840413	16.004	0.079	15.712	0.165	15.246	0.176	ACC	222	111	000	0	0
008.553233	+48.670406	008.553233	+48.670406	00341277+4840134	16.728	0.149	16.333	0.268	17.115		CDU	220	110	000	0	0
008.553378	+48.655121	008.553378	+48.655121	00341281+4839184	14.071	0.025	13.666	0.033	13.481	0.040	AAA	222	111	000	0	0
008.560675	+48.645954	008.560675	+48.645954	00341456+4838454	16.182	0.105	15.742	0.156	15.479	0.218	ACD	222	111	000	0	0
008.509200	+48.652855	008.509200	+48.652855	00340220+4839102	16.349	0.197	14.568		14.787		CUU	200	100	c00	0	0
008.544087	+48.641537	008.544087	+48.641537	00341058+4838295	13.460	0.023	12.914	0.023	12.796	0.025	AAA	222	111	000	0	0
008.560069	+48.626572	008.560069	+48.626572	00341441+4837356	15.397	0.057	14.795	0.072	14.690	0.106	AAA	222	111	s0s	0	0
008.546194	+48.687374	008.546194	+48.687374	00341108+4841145	16.670	0.154	16.605		16.263		BUU	200	100	000	0	0
008.550458	+48.646206	008.550458	+48.646206	00341210+4838463	16.563	0.141	15.998	0.203	15.731		BCU	220	110	000	0	0
008.543103	+48.659592	008.543103	+48.659592	00341034+4839345	15.677	0.065	15.123	0.100	14.701	0.111	AAB	222	111	000	0	0
008.522522	+48.633362	008.522522	+48.633362	00340540+4838001	14.455	0.028	14.210	0.045	14.098	0.063	AAA	222	111	000	0	0
008.509806	+48.666531	008.509806	+48.666531	00340235+4839595	15.846	0.075	15.477	0.116	15.345		ABU	220	110	000	0	0
008.502460	+48.666027	008.502460	+48.666027	00340059+4839576	13.589	0.028	13.174	0.033	13.078	0.032	AAA	222	111	000	0	0
008.511576	+48.638199	008.511576	+48.638199	00340277+4838175	14.871	0.037	14.247	0.042	14.061	0.063	AAA	222	111	000	0	0
008.504400	+48.632111	008.504400	+48.632111	00340105+4837555	14.953	0.039	14.541	0.057	14.357	0.082	AAA	222	111	000	0	0
008.515037	+48.680439	008.515037	+48.680439	00340360+4840495	12.147	0.020	11.591	0.019	11.452	0.020	AAA	222	111	000	0	0
008.542530	+48.636292	008.542530	+48.636292	00341020+4838106	16.064	0.086	15.384	0.113	15.043	0.138	ABB	222	111	000	0	0
008.524456	+48.631218	008.524456	+48.631218	00340586+4837523	16.325	0.113	15.948	0.183	15.747	0.286	BCD	222	111	000	0	0
008.540273	+48.644836	008.540273	+48.644836	00340966+4838414	15.263	0.046	14.641	0.071	14.469	0.082	AAA	222	111	000	0	0
008.532866	+48.686539	008.532866	+48.686539	00340788+4841115	16.504	0.134	16.797		15.465	0.216	BUC	202	101	000	0	0
008.540831	+48.662815	008.540831	+48.662815	00340979+4839461	16.294	0.108	15.616	0.132	16.192		ABU	220	110	000	0	0
008.534664	+48.626476	008.534664	+48.626476	00340831+4837353	16.415	0.137	15.613		14.516		BUU	200	100	s00	0	0
008.532871	+48.683266	008.532871	+48.683266	00340788+4840597	15.261	0.047	15.025	0.079	14.741	0.116	AAB	222	111	000	0	0
008.602612	+48.651001	008.602612	+48.651001	00342462+4839036	14.269	0.028	14.037	0.045	13.803	0.049	AAA	222	111	000	0	0
008.603590	+48.639439	008.603590	+48.639439	00342486+4838219	16.034	0.084	15.230	0.105	15.228	0.163	AAC	222	111	000	0	0
008.608349	+48.681400	008.608349	+48.681400	00342600+4840530	15.962	0.086	15.274	0.095	15.042	0.140	AAB	222	111	000	0	0
008.612557	+48.647018	008.612557	+48.647018	00342701+4838492	15.977	0.087	15.655	0.151	15.597		ABU	220	110	000	0	0
008.609548	+48.626534	008.609548	+48.626534	00342629+4837355	16.289	0.114	15.281	0.107	15.366	0.211	BAC	222	111	s0s	0	0
008.598575	+48.638798	008.598575	+48.638798	00342365+4838196	13.434	0.023	13.059	0.027	12.901	0.029	AAA	222	111	000	0	0
008.613982	+48.635956	008.613982	+48.635956	00342735+4838094	13.511	0.024	13.101	0.021	12.985	0.032	AAA	222	111	000	0	0
008.615428	+48.631310	008.615428	+48.631310	00342770+4837527	16.659	0.150	16.097		14.905		BUU	200	100	c00	0	0
008.601807	+48.643543	008.601807	+48.643543	00342443+4838367	15.836	0.087	14.979	0.091	14.724	0.112	AAB	222	111	000	0	0
008.593378	+48.684029	008.593378	+48.684029	00342241+4841025	16.153	0.104	16.115	0.219	15.398	0.204	ADC	222	111	000	0	0
008.594162	+48.657932	008.594162	+48.657932	00342259+4839285	12.610	0.023	12.409	0.026	12.322	0.027	AAA	222	111	000	0	0
008.580744	+48.669384	008.580744	+48.669384	00341937+4840097	13.209	0.028	12.852	0.035	12.835	0.037	EAA	222	111	000	0	0
008.576367	+48.633091	008.576367	+48.633091	00341832+4837591	13.603	0.023	13.268	0.029	13.165	0.036	AAA	222	111	000	0	0
008.578718	+48.679424	008.578718	+48.679424	00341889+4840459	14.742	0.037	14.311	0.052	14.099	0.069	AAA	222	111	000	0	0
008.580202	+48.655636	008.580202	+48.655636	00341924+4839202	15.569	0.059	14.900	0.072	14.901	0.122	AAB	222	111	000	0	0
008.582415	+48.666801	008.582415	+48.666801	00341977+4840004	15.465	0.055	15.012	0.088	14.772	0.120	AAB	222	111	000	0	0
008.594043	+48.640430	008.594043	+48.640430	00342257+4838255	15.429	0.057	15.361	0.114	15.063	0.145	ABB	222	111	000	0	0
008.585850	+48.625202	008.585850	+48.625202	00342060+4837307	15.613	0.064	14.928	0.072	14.770	0.113	AAB	222	111	s0s	0	0
008.589389	+48.684013	008.589389	+48.684013	00342145+4841024	15.341	0.049	15.112	0.093	14.822	0.119	AAB	222	111	000	0	0
008.591028	+48.669647	008.591028	+48.669647	00342184+4840107	16.131	0.096	15.478	0.119	15.524	0.225	ABD	222	111	000	0	0
008.585690	+48.656033	008.585690	+48.656033	00342056+4839217	14.572	0.033	14.208	0.047	14.086	0.066	AAA	222	111	000	0	0
008.685109	+48.668785	008.685109	+48.668785	00344442+4840076	15.512	0.056	14.892	0.074	14.496	0.089	AAA	222	111	000	0	0
008.685214	+48.637318	008.685214	+48.637318	00344445+4838143	15.255	0.050	14.738	0.066	14.506	0.086	AAA	222	111	000	0	0
008.642402	+48.680820	008.642402	+48.680820	00343417+4840509	16.326	0.107	16.001	0.200	15.043		BCU	220	110	000	0	0
008.648830	+48.685970	008.648830	+48.685970	00343571+4841094	14.897	0.039	14.548	0.053	14.488	0.086	AAA	222	111	000	0	0
008.633933	+48.649540	008.633933	+48.649540	00343214+4838583	15.074	0.042	14.652	0.068	14.530	0.098	AAA	222	111	000	0	0
008.635202	+48.627289	008.635202	+48.627289	00343244+4837382	15.530	0.170	14.813	0.222	14.688	0.173	CDC	222	111	ccc	0	0
008.641549	+48.625870	008.641549	+48.625870	00343397+4837331	7.159	0.021	6.387	0.023	6.175	0.021	AAA	111	111	000	0	0
008.641898	+48.637589	008.641898	+48.637589	00343405+4838153	12.910	0.031	12.611	0.041	12.481	0.036	EEE	222	111	d00	0	0
008.646846	+48.662956	008.646846	+48.662956	00343524+4839466	15.858	0.078	15.280	0.111	15.150	0.153	ABC	222	111	000	0	0
008.656588	+48.630547	008.656588	+48.630547	00343758+4837499	15.631	0.065	15.095	0.082	14.868	0.124	AAB	222	111	ccc	0	0
008.657930	+48.650581	008.657930	+48.650581	00343790+4839020	16.441	0.121	15.888	0.192	15.396	0.201	BCC	222	111	000	0	0
008.673963	+48.679329	008.673963	+48.679329	00344175+4840455	16.619	0.147	15.699	0.144	15.452	0.202	BBC	222	111	000	0	0
008.679530	+48.673450	008.679530	+48.673450	00344308+4840244	16.549	0.137	15.975	0.185	16.027		BCU	220	110	000	0	0
008.664205	+48.652237	008.664205	+48.652237	00343940+4839080	16.002	0.083	15.646	0.145	15.469		ABU	220	110	000	0	0
008.668032	+48.652481	008.668032	+48.652481	00344032+4839089	15.494	0.058	14.962	0.082	14.867	0.122	AAB	222	111	000	0	0
008.659715	+48.630451	008.659715	+48.630451	00343833+4837496	15.102	0.042	14.732	0.069	14.592	0.096	AAA	222	111	c0c	0	0
008.675111	+48.647636	008.675111	+48.647636	00344202+4838514	16.390	0.117	15.466	0.125	15.414	0.210	BBC	222	111	000	0	0
008.692695	+48.667507	008.692695	+48.667507	00344624+4840030	15.753	0.068	15.099	0.086	14.919	0.128	AAB	222	111	000	0	0
008.695581	+48.641670	008.695581	+48.641670	00344693+4838300	16.735	0.150	15.983	0.182	15.987		CCU	220	110	000	0	0
008.690548	+48.673210	008.690548	+48.673210	00344573+4840235	16.277	0.107	15.657	0.137	15.466	0.202	ABC	222	111	000	0	0
008.693268	+48.681435	008.693268	+48.681435	00344638+4840531	16.154	0.091	15.548	0.129	15.643	0.238	ABD	222	111	000	0	0
008.700679	+48.656059	008.700679	+48.656059	00344816+4839218	14.924	0.037	14.493	0.054	14.267	0.072	AAA	222	111	000	0	0
007.976254	+48.694923	007.976254	+48.694923	00315430+4841417	15.648	0.062	15.367	0.082	15.006	0.099	AAA	222	111	000	0	0
007.975354	+48.692600	007.975354	+48.692600	00315408+4841333	15.706	0.062	15.234	0.075	15.255	0.124	AAB	222	111	000	0	0
007.970367	+48.690987	007.970367	+48.690987	00315288+4841275	16.488	0.121	15.608	0.098	15.790	0.188	BAC	222	111	000	0	0
007.998688	+48.726635	007.998688	+48.726635	00315968+4843358	15.941	0.075	15.458	0.091	15.288	0.139	AAB	222	111	000	0	0
007.999947	+48.739079	007.999947	+48.739079	00315998+4844206	13.984	0.028	13.277	0.031	13.113	0.027	AAA	222	111	000	0	0
007.999881	+48.748356	007.999881	+48.748356	00315997+4844540	15.166	0.041	14.932	0.060	14.848	0.077	AAA	222	111	000	0	0
007.967463	+48.705517	007.967463	+48.705517	00315219+4842198	15.616	0.058	15.143	0.071	15.042	0.105	AAA	222	111	000	0	0
007.971169	+48.732239	007.971169	+48.732239	00315308+4843560	15.215	0.042	14.758	0.052	14.856	0.087	AAA	222	111	000	0	0
007.970705	+48.708755	007.970705	+48.708755	00315296+4842315	14.420	0.029	13.752	0.030	13.502	0.031	AAA	222	111	000	0	0
007.974689	+48.715706	007.974689	+48.715706	00315392+4842565	16.260	0.097	15.758	0.117	15.735	0.175	ABC	222	111	000	0	0
007.997931	+48.738338	007.997931	+48.738338	00315950+4844180	16.161	0.086	15.440	0.100	15.234	0.123	AAB	222	111	ccc	0	0
007.986931	+48.709557	007.986931	+48.709557	00315686+4842344	16.629	0.123	16.010	0.146	16.105		BBU	220	110	000	0	0
007.994828	+48.730251	007.994828	+48.730251	00315875+4843489	16.239	0.095	15.517	0.091	15.139	0.105	AAB	222	111	p00	0	0
007.993162	+48.741161	007.993162	+48.741161	00315835+4844281	15.167	0.043	14.681	0.050	14.581	0.060	AAA	222	111	000	0	0
007.988306	+48.745018	007.988306	+48.745018	00315719+4844420	15.285	0.049	15.107	0.064	15.134	0.113	AAB	222	111	000	0	0
007.988210	+48.725029	007.988210	+48.725029	00315717+4843301	13.797	0.024	13.442	0.027	13.370	0.028	AAA	222	111	000	0	0
007.984433	+48.706017	007.984433	+48.706017	00315626+4842216	16.699	0.131	16.282	0.195	16.084		BCU	220	110	000	0	0
007.975248	+48.721783	007.975248	+48.721783	00315405+4843184	16.669	0.135	15.971	0.142	15.884	0.234	BBD	222	111	000	0	0
007.982947	+48.700329	007.982947	+48.700329	00315590+4842011	16.827	0.155	16.006	0.149	15.768	0.199	CBC	222	111	000	0	0
007.977617	+48.726387	007.977617	+48.726387	00315462+4843349	15.478	0.050	15.026	0.065	14.995	0.105	AAA	222	111	000	0	0
007.976889	+48.743717	007.976889	+48.743717	00315445+4844373	16.086	0.086	15.713	0.115	15.467	0.165	ABC	222	111	000	0	0
007.975832	+48.745441	007.975832	+48.745441	00315419+4844435	16.803	0.155	16.163	0.171	15.910		BCU	220	110	000	0	0
007.983656	+48.717766	007.983656	+48.717766	00315607+4843039	14.831	0.038	14.388	0.041	14.242	0.056	AAA	222	111	000	0	0
008.043412	+48.716961	008.043412	+48.716961	00321041+4843010	16.372	0.093	15.383	0.086	15.431	0.149	AAB	222	111	000	0	0
008.017396	+48.693661	008.017396	+48.693661	00320417+4841371	14.970	0.034	14.398	0.039	14.231	0.055	AAA	222	111	000	0	0
008.035173	+48.695740	008.035173	+48.695740	00320844+4841446	16.758	0.154	15.980	0.152	16.105		BBU	220	110	000	0	0
008.043602	+48.696377	008.043602	+48.696377	00321046+4841469	16.142	0.090	15.590	0.119	15.294	0.132	ABB	222	111	000	0	0
008.053289	+48.698219	008.053289	+48.698219	00321278+4841535	14.411	0.029	13.878	0.035	13.808	0.042	AAA	222	111	000	0	0
008.012369	+48.698391	008.012369	+48.698391	00320296+4841542	16.742	0.137	16.205	0.175	15.983	0.231	BCD	222	111	c00	0	0
008.013153	+48.697086	008.013153	+48.697086	00320315+4841495	16.742	0.151	16.416	0.203	15.880		BDU	220	110	c00	0	0
008.018015	+48.743542	008.018015	+48.743542	00320432+4844367	16.506	0.116	15.965	0.143	15.925	0.236	BBD	222	111	000	0	0
008.010396	+48.730995	008.010396	+48.730995	00320249+4843515	16.763	0.139	16.485	0.240	15.568	0.165	BDC	222	111	000	0	0
008.003571	+48.740788	008.003571	+48.740788	00320085+4844268	16.423	0.110	16.260	0.183	15.902	0.231	BCD	222	111	000	0	0
008.009204	+48.736641	008.009204	+48.736641	00320220+4844119	15.801	0.071	15.717	0.112	15.505	0.155	ABC	222	111	000	0	0
008.052689	+48.733822	008.052689	+48.733822	00321264+4844017	11.245	0.022	10.903	0.021	10.816	0.019	AAA	222	111	000	0	0
008.000386	+48.743355	008.000386	+48.743355	00320009+4844360	16.234	0.097	15.921	0.137	15.692		ABU	220	110	000	0	0
008.039040	+48.705475	008.039040	+48.705475	00320936+4842197	14.229	0.027	13.973	0.039	13.905	0.041	AAA	222	111	000	0	0
008.010963	+48.715305	008.010963	+48.715305	00320263+4842550	15.452	0.053	14.994	0.066	14.798	0.083	AAA	222	111	000	0	0
008.046773	+48.705582	008.046773	+48.705582	00321122+4842200	14.780	0.031	14.344	0.034	14.205	0.056	AAA	222	111	000	0	0
008.018185	+48.711147	008.018185	+48.711147	00320436+4842401	14.967	0.040	14.504	0.051	14.475	0.060	AAA	222	111	000	0	0
008.023911	+48.747993	008.023911	+48.747993	00320573+4844527	16.316	0.099	15.348	0.072	15.455	0.151	AAB	222	111	000	0	0
008.028279	+48.704346	008.028279	+48.704346	00320678+4842156	16.488	0.109	15.990	0.157	15.667	0.174	BCC	222	111	000	0	0
008.043870	+48.728321	008.043870	+48.728321	00321052+4843419	16.653	0.135	15.908	0.132	15.474		BBU	220	110	000	0	0
008.042363	+48.704056	008.042363	+48.704056	00321016+4842146	16.667	0.133	15.953	0.148	17.335		BBU	220	110	000	0	0
008.021561	+48.711300	008.021561	+48.711300	00320517+4842406	15.520	0.054	15.184	0.080	15.195	0.104	AAB	222	111	000	0	0
008.087454	+48.697285	008.087454	+48.697285	00322098+4841502	17.119	0.202	16.635	0.270	15.787	0.188	CDC	222	111	000	0	0
